//ID	Name	Icon Name	Model (Ground)	Model (Lance)	Model (Carsise)	Model (Phyllis)	Model (Ami)	Ship Symbol	Ship Size	Item Type	Obtain Prefix Rate	Set ID	Forging Level	Stable Level	Repairable	Tradable	Pick-upable	Droppable	Deletable	Max Stack Size	Instance	Price	Character Types	Character Level	Character Classes	Character Nick	Character Reputation	Equipable Slots	Item Switch Locations	Item Obtain Into Location Determine	+STR %	+AGI %	+ACC %	+CON %	+SPR %	+LUK %	+Attack Speed %	+Attack Range %	+Min Attack %	+Max Attack %	+Defense %	+Max HP %	+Max SP %	+Dodge Rate %	+Hit Rate %	+Critical Rate %	+Treasure Drop Rate %	+HP Recovery %	+SP Recovery %	+Movement Speed %	+Resource Gathering Rate %	+STR (Min,Max)	+AGI (Min,Max)	+ACC (Min,Max)	+CON (Min,Max)	+SPR (Min,Max)	+LUK (Min,Max)	+Attack Speed	+Attack Range	+Min Attack	+Max Attack	+Defense	+Max HP	+Max SP	+Dodge	+Hit Rate	+Critical Rate	+Treasure Drop Rate	+HP Recovery	+SP Recovery	+Movement Speed	+Resource Gathering Rate	+Physical Resist	Aftected By Left Hand Efs	+Energy	+Durability	Gem Sockets	Ship Durability Recovery	Ship Cannon Amount	Ship Member Count	Ship Label	Ship Cargo Capacity	Ship Fuel Consumption	Ship Attack Speed	Ship Movement Speed	Usage Script	Display Effect	Bind Effect	Bind Effect 2	1st Inv Slot Effect	Drop Model Effect	Item Usage Effect	Description	0
03228	Current	book4	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	1800	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	Sk_Script_Sl	0	0	0	0	0	0	Class: Explorer Level Requirement: Lv 10 Prerequisite: Nil	1
03229	Conch Armor	book4	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	3300	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	Sk_Script_Bkzj	0	0	0	0	0	0	Class: Explorer Level Requirement: Lv 10 Prerequisite: Nil	1
03230	Tornado	book4	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	5200	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	Sk_Script_Jf	0	0	0	0	0	0	Class: Explorer Level Requirement: Lv 10 Prerequisite: Nil	1
03231	Lightning Bolt	book4	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	2352	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	Sk_Script_Lj	0	0	0	0	0	0	Class: Explorer Level Requirement: Lv 10 Prerequisite: Nil	1
03232	Algae Entanglement	book4	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	7500	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	Sk_Script_Hzcr	0	0	0	0	0	0	Class: Explorer Level Requirement: Lv 10 Prerequisite: Nil	1
03233	Conch Ray	book4	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	16800	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	Sk_Script_Bkcj	0	0	0	0	0	0	Class: Voyager Level Requirement: Lv 40 Prerequisite: Nil	1
03234	Tail Wind	book4	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	18312	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	Sk_Script_Sf	0	0	0	0	0	0	Class: Voyager Level Requirement: Lv 40 Prerequisite: Nil	1
03235	Whirlpool	book4	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	20700	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	Sk_Script_Xw	0	0	0	0	0	0	Class: Voyager Level Requirement: Lv 40 Prerequisite: Nil	1
03236	Fog	book4	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	26832	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	Sk_Script_Mw	0	0	0	0	0	0	Class: Voyager Level Requirement: Lv 40 Prerequisite: Nil	1
03237	Lightning Curtain	book4	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	34800	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	Sk_Script_Lm	0	0	0	0	0	0	Class: Voyager Level Requirement: Lv 40 Prerequisite: Nil	1
03238	Break Armor	book	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	5320	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	Sk_Script_Pj	0	0	0	0	0	0	0	1
03239	Rousing	book2	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	2295	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	Sk_Script_Fnq	0	0	0	0	0	0	0	1
03240	Almighty Gem	n0069	10130005	0	0	0	0	0	00	31	0	0	0	0	0	0	1	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_BirthCake	0	0	0	0	0	0	Enjoy Christmas	1
03241	Venom Arrow	book2	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	6720	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	Sk_Script_Dj	0	0	0	0	0	0	0	1
03242	Harden	book3	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	6000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	Sk_Script_Shpf	0	0	0	0	0	0	0	1
03243	Standard warrior study book	n2040	10130005	01010046	02010053	0	0	0	00	1	0	0	0	0	0	1	1	1	1	1	0	2000	1,2	10	1,8,9	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A spellbook about Swordsman's beginning tips	1
03244	Novice Hunter Study Book	n2041	10130005	01010047	0	03010019	0	0	00	1	0	0	7	0	0	1	1	1	1	1	0	2000	1,3	10	2,12	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A book good for the novice hunter	1
03245	Herbalist novice read	n2042	10130005	0	0	03010020	04010020	0	00	1	0	0	0	0	0	1	1	1	1	1	0	2000	3,4	10	5,13,14	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A spellbook about Herbalist's basic tips.	1
03246	Explorer novice read	n2043	10130005	01010049	0	03010021	04010021	0	00	1	0	0	0	0	0	1	1	1	1	1	0	2000	1,3,4	10	4,16	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A book good for the novice explorer	1
03247	Novice warrior study book	n2040	10130005	01010046	02010053	0	0	0	00	1	0	0	0	0	0	1	1	1	1	1	0	2000	1,2	20	1,8,9	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A spellbook about Warrior's junior tips.	1
03248	Standard Hunter Study Book	n2041	10130005	01010047	0	03010019	0	0	00	1	0	0	0	0	0	1	1	1	1	1	0	2000	1,3	20	2,12	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A spellbook about the Hunter's basic tips	1
03249	Herbalist standard read	n2042	10130005	0	0	03010020	04010020	0	00	1	0	0	0	0	0	1	1	1	1	1	0	2000	3,4	20	5,13,14	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	The book is about the standard herbalist.	1
03250	Explorer standard read	n2043	10130005	01010049	0	03010021	04010021	0	00	1	0	0	0	0	0	1	1	1	1	1	0	2000	1,3,4	20	4,16	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A spellbook about the Explorer's junior tips.	1
03251	Expert warrior study book	n2040	10130005	01010046	02010053	0	0	0	00	1	0	0	0	0	0	1	1	1	1	1	0	2000	1,2	30	1,8,9	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A book that records Swordsman's senior skill	1
03252	Hunter expert read	n2041	10130005	01010047	0	03010019	0	0	00	1	0	0	0	0	0	1	1	1	1	1	0	2000	1,3	30	2,12	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A book that records Hunter's senior skill	1
03253	Expert Herbalist study book	n2042	10130005	0	0	03010020	04010020	0	00	1	0	0	0	0	0	1	1	1	1	1	0	2000	3,4	30	5,13,14	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A book that records Herbalist's advanced skills	1
03254	Expert Explorer Study Book	n2043	10130005	01010049	0	03010021	04010021	0	00	1	0	0	0	0	0	1	1	1	1	1	0	2000	1,3,4	30	4,16	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A book that records Explorer's senior skill	1
03255	Novice Crusader Study Book	n2044	10130005	01010050	0	0	0	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	1	40	9	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A spellbook of the Crusader's beginner tips.	1
03256	Novice Champion study book	n2045	10130005	0	02010058	0	0	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	2	40	8	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A book that records Champion's basic skills	1
03257	Novice SharpShooter study book	n2046	10130005	01010052	0	03010024	0	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	1,3	40	12	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A book that records Sharpshooter's basic skills	1
03258	Novice Cleric study book	n2047	10130005	0	0	03010025	04010025	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	3,4	40	13	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A spellbook about the Cleric's basic tips.	1
03259	Novice Sealmaster study book	n2048	10130005	0	0	03010026	04010026	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	3,4	40	14	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A book that records Seal Master's junior skill	1
03260	Novice Voyager study book	n2049	10130005	01010055	0	03010027	04010027	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	1,3,4	40	16	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A book that records Voyager's basic skills	1
03261	Standard Crusader Study Book	n2044	10130005	01010050	0	0	0	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	1	50	9	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Crusader's junior spellbook	1
03262	Standard Champion study book	n2045	10130005	0	02010058	0	0	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	2	50	8	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A book that records Champion's medium skill	1
03263	Standard SharpShooter study book	n2046	10130005	01010052	0	03010024	0	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	1,3	50	12	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A book that records Sharpshooter's medium skill	1
03264	Standard Cleric study book	n2047	10130005	0	0	03010025	04010025	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	3,4	50	13	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	The book is about the standard Cleric's study.	1
03265	Standard SealMaster study book	n2048	10130005	0	0	03010026	04010026	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	3,4	50	14	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Seal Master's junior spellbook	1
03266	Standard Voyager study book	n2049	10130005	01010055	0	03010027	04010027	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	1,3,4	50	16	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A book that records Voyager's medium skill	1
03267	Crusader expert read	n2044	10130005	01010050	0	0	0	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	1	60	9	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A spellbook about the Crusader's senior tips.	1
03268	Expert Champion Study Book	n2045	10130005	0	02010058	0	0	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	2	60	8	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Champion's Senior spellbook	1
03269	Expert SharpShooter Study Book	n2046	10130005	01010052	0	03010024	0	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	1,3	60	12	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sharpshooter's Senior Skill book	1
03270	Expert Cleric study book	n2047	10130005	0	0	03010025	04010025	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	3,4	60	13	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A book that records Cleric's advanced skills	1
03271	Expert SealMaster Study book	n2048	10130005	0	0	03010026	04010026	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	3,4	60	14	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A spellbook about the SealMaster's senior tips.	1
03272	Expert Voyager Study Book	n2049	10130005	01010055	0	03010027	04010027	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	1,3,4	60	16	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A book that records Voyager's advanced skills	1
03273	Useful tactic information for Crusader	n2044	10130005	01010050	0	0	0	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	1	70	9	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A book that records Crusader's combat experience	1
03274	Useful skill information for Champion	n2045	10130005	0	02010058	0	0	0	00	1	0	0	0	0	0	1	1	1	1	1	0	5000	2	70	8	0	0	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	The book recorded Champion's experiences.	1
